"X","genre","loudness"
22479,"Classical",-33.432
22480,"Classical",-23.587
22481,"Classical",-10.281
22482,"Classical",-28.555
22483,"Classical",-3.201
22484,"Classical",-3.709
22485,"Classical",-22.607
22486,"Classical",-22.244
22487,"Classical",-13.577
22488,"Classical",-11.579
22489,"Classical",-24.88
22490,"Classical",-26.646
22491,"Classical",-36.592
22492,"Classical",-29.205
22493,"Classical",-31.149
22494,"Classical",-12.803
22495,"Classical",-22.029
22496,"Classical",-29.014
22497,"Classical",-5.988
22498,"Classical",-24.24
22499,"Classical",-27.076
22500,"Classical",-23.934
22501,"Classical",-21.656
22502,"Classical",-17.453
22503,"Classical",-19.232
22504,"Classical",-21.876
22505,"Classical",-9.681
22506,"Classical",-23.072
22507,"Classical",-31.098
22508,"Classical",-4.788
22509,"Classical",-3.416
22510,"Classical",-11.009
22511,"Classical",-21.391
22512,"Classical",-36.36
22513,"Classical",-19.413
22514,"Classical",-23.29
22515,"Classical",-18.338
22516,"Classical",-17.061
22517,"Classical",-28.485
22518,"Classical",-15.854
22519,"Classical",-28.085
22520,"Classical",-21.353
22521,"Classical",-8.912
22522,"Classical",-22.977
22523,"Classical",-27.545
22524,"Classical",-4.348
22525,"Classical",-30.995
22526,"Classical",-32.293
22527,"Classical",-13.206
22528,"Classical",-23.233
22529,"Classical",-18.623
22530,"Classical",-25.522
22531,"Classical",-21.308
22532,"Classical",-17.218
22533,"Classical",-19.047
22534,"Classical",-19.049
22535,"Classical",-18.675
22536,"Classical",-7.59
22537,"Classical",-25.644
22538,"Classical",-5.619
22539,"Classical",-14.028
22540,"Classical",-22.072
22541,"Classical",-10.299
22542,"Classical",-28.62
22543,"Classical",-39
22544,"Classical",-23.311
22545,"Classical",-6.643
22546,"Classical",-9.569
22547,"Classical",-16.472
22548,"Classical",-29.708
22549,"Classical",-18.679
22550,"Classical",-23.058
22551,"Classical",-34.393
22552,"Classical",-29.332
22553,"Classical",-16.449
22554,"Classical",-23.579
22555,"Classical",-26.591
22556,"Classical",-36.268
22557,"Classical",-21.487
22558,"Classical",-15.051
22559,"Classical",-21.299
22560,"Classical",-16.652
22561,"Classical",-5.215
22562,"Classical",-7.418
22563,"Classical",-24.5
22564,"Classical",-33.879
22565,"Classical",-23.026
22566,"Classical",-24.602
22567,"Classical",-19.571
22568,"Classical",-34.269
22569,"Classical",-21.789
22570,"Classical",-15.422
22571,"Classical",-35.061
22572,"Classical",-22.567
22573,"Classical",-20.539
22574,"Classical",-25.187
22575,"Classical",-26.991
22576,"Classical",-21.607
22577,"Classical",-32.114
22578,"Classical",-29.542
22579,"Classical",-18.74
22580,"Classical",-40.927
22581,"Classical",-13.841
22582,"Classical",-16.055
22583,"Classical",-16.128
22584,"Classical",-31.135
22585,"Classical",-27.868
22586,"Classical",-21.122
22587,"Classical",-16.968
22588,"Classical",-11.19
22589,"Classical",-32.184
22590,"Classical",-9.827
22591,"Classical",-26.187
22592,"Classical",-20.287
22593,"Classical",-19.377
22594,"Classical",-10.232
22595,"Classical",-21.447
22596,"Classical",-24.668
22597,"Classical",-23.984
22598,"Classical",-23.267
22599,"Classical",-23.369
22600,"Classical",-17.099
22601,"Classical",-23.131
22602,"Classical",-15.621
22603,"Classical",-15.828
22604,"Classical",-22.372
22605,"Classical",-18.83
22606,"Classical",-23.12
22607,"Classical",-31.419
22608,"Classical",-14.878
22609,"Classical",-20.303
22610,"Classical",-7.491
22611,"Classical",-14.585
22612,"Classical",-30.189
22613,"Classical",-18.893
22614,"Classical",-21.78
22615,"Classical",-30.405
22616,"Classical",-25.245
22617,"Classical",-19.663
22618,"Classical",-2.304
22619,"Classical",-12.898
22620,"Classical",-18.99
22621,"Classical",-36.401
22622,"Classical",-29.045
22623,"Classical",-31.418
22624,"Classical",-21.542
22625,"Classical",-34.134
22626,"Classical",-4.192
22627,"Classical",-5.221
22628,"Classical",-6.447
22629,"Classical",-4.524
22630,"Classical",-18.97
22631,"Classical",-14.687
22632,"Classical",-15.645
22633,"Classical",-27.339
22634,"Classical",-13.382
22635,"Classical",-24.892
22636,"Classical",-25.045
22637,"Classical",-20.604
22638,"Classical",-19.526
22639,"Classical",-9.009
22640,"Classical",-29.225
22641,"Classical",-21.114
22642,"Classical",-14.689
22643,"Classical",-6.63
22644,"Classical",-25.388
22645,"Classical",-21.232
22646,"Classical",-24.058
22647,"Classical",-17.726
22648,"Classical",-28.038
22649,"Classical",-26.765
22650,"Classical",-22.831
22651,"Classical",-27.746
22652,"Classical",-16.063
22653,"Classical",-19.732
22654,"Classical",-26.147
22655,"Classical",-11.792
22656,"Classical",-19.436
22657,"Classical",-6.434
22658,"Classical",-11.747
22659,"Classical",-2.796
22660,"Classical",-35.782
22661,"Classical",-13.731
22662,"Classical",-21.192
22663,"Classical",-16.309
22664,"Classical",-16.632
22665,"Classical",-4.799
22666,"Classical",-20.136
22667,"Classical",-29.119
22668,"Classical",-27.226
22669,"Classical",-10.021
22670,"Classical",-27.743
22671,"Classical",-16.148
22672,"Classical",-19.108
22673,"Classical",-24.559
22674,"Classical",-23.445
22675,"Classical",-15.184
22676,"Classical",-22.492
22677,"Classical",-24.35
22678,"Classical",-38.102
22679,"Classical",-18.441
22680,"Classical",-17.152
22681,"Classical",-16.875
22682,"Classical",-4.035
22683,"Classical",-34.819
22684,"Classical",-30.911
22685,"Classical",-21.555
22686,"Classical",-27.982
22687,"Classical",-18.494
22688,"Classical",-18.461
22689,"Classical",-21.287
22690,"Classical",-32.024
22691,"Classical",-17.004
22692,"Classical",-30.168
22693,"Classical",-22.042
22694,"Classical",-4.161
22695,"Classical",-28.718
22696,"Classical",-33.228
22697,"Classical",-5.907
22698,"Classical",-10.638
22699,"Classical",-22.471
22700,"Classical",-14.195
22701,"Classical",-9.205
22702,"Classical",-13.788
22703,"Classical",-19.891
22704,"Classical",-17.088
22705,"Classical",-20.089
22706,"Classical",-21.785
22707,"Classical",-26.248
22708,"Classical",-21.723
22709,"Classical",-29.439
22710,"Classical",-32.907
22711,"Classical",-18.821
22712,"Classical",-23.046
22713,"Classical",-5.69
22714,"Classical",-17.591
22715,"Classical",-24.668
22716,"Classical",-6.891
22717,"Classical",-22.631
22718,"Classical",-20.635
22719,"Classical",-31.335
22720,"Classical",-31.725
22721,"Classical",-19.459
22722,"Classical",-22.069
22723,"Classical",-20.324
22724,"Classical",-13.254
22725,"Classical",-26.971
22726,"Classical",-18.994
22727,"Classical",-27.118
22728,"Classical",-20.56
22729,"Classical",-26.569
22730,"Classical",-19.426
22731,"Classical",-25.287
22732,"Classical",-16.479
22733,"Classical",-23.557
22734,"Classical",-20.019
22735,"Classical",-31.333
22736,"Classical",-31.859
22737,"Classical",-26.878
22738,"Classical",-17.009
22739,"Classical",-28.418
22740,"Classical",-30.279
22741,"Classical",-22.104
22742,"Classical",-28.853
22743,"Classical",-32.57
22744,"Classical",-12.106
22745,"Classical",-27.73
22746,"Classical",-22.77
22747,"Classical",-25.827
22748,"Classical",-28.577
22749,"Classical",-33.45
22750,"Classical",-23.066
22751,"Classical",-22.794
22752,"Classical",-23.275
22753,"Classical",-21.651
22754,"Classical",-19.385
22755,"Classical",-19.336
22756,"Classical",-21.914
22757,"Classical",-25.096
22758,"Classical",-28.013
22759,"Classical",-28.659
22760,"Classical",-24.833
22761,"Classical",-22.58
22762,"Classical",-19.577
22763,"Classical",-23.133
22764,"Classical",-26.723
22765,"Classical",-21.362
22766,"Classical",-5.278
22767,"Classical",-15.175
22768,"Classical",-21.249
22769,"Classical",-28.381
22770,"Classical",-19.509
22771,"Classical",-4.566
22772,"Classical",-20.155
22773,"Classical",-16.801
22774,"Classical",-23.42
22775,"Classical",-21.793
22776,"Classical",-20.51
22777,"Classical",-21.533
22778,"Classical",-16.991
22779,"Classical",-24.892
22780,"Classical",-11.152
22781,"Classical",-15.097
22782,"Classical",-18.689
22783,"Classical",-15.451
22784,"Classical",-23.415
22785,"Classical",-24.069
22786,"Classical",-28.622
22787,"Classical",-19.229
22788,"Classical",-17.131
22789,"Classical",-16.027
22790,"Classical",-22.487
22791,"Classical",-21.539
22792,"Classical",-24.728
22793,"Classical",-24.154
22794,"Classical",-27.307
22795,"Classical",-17.198
22796,"Classical",-23.898
22797,"Classical",-27.085
22798,"Classical",-18.483
22799,"Classical",-17.153
22800,"Classical",-15.666
22801,"Classical",-19.588
22802,"Classical",-26.372
22803,"Classical",-15.593
22804,"Classical",-17.206
22805,"Classical",-16.927
22806,"Classical",-20.992
22807,"Classical",-15.069
22808,"Classical",-19.658
22809,"Classical",-19.383
22810,"Classical",-18.478
22811,"Classical",-20.503
22812,"Classical",-4.607
22813,"Classical",-21.734
22814,"Classical",-31.734
22815,"Classical",-19.816
22816,"Classical",-25.817
22817,"Classical",-17.719
22818,"Classical",-18.313
22819,"Classical",-18.498
22820,"Classical",-33.271
22821,"Classical",-21.89
22822,"Classical",-27.696
22823,"Classical",-37.562
22824,"Classical",-6.385
22825,"Classical",-17.891
22826,"Classical",-9.077
22827,"Classical",-17.164
22828,"Classical",-28.8
22829,"Classical",-21.236
22830,"Classical",-21.517
22831,"Classical",-16.946
22832,"Classical",-25.684
22833,"Classical",-22.32
22834,"Classical",-24.384
22835,"Classical",-23.133
22836,"Classical",-9.368
22837,"Classical",-17.558
22838,"Classical",-15.364
22839,"Classical",-19.875
22840,"Classical",-14.727
22841,"Classical",-7.005
22842,"Classical",-19.119
22843,"Classical",-20.21
22844,"Classical",-24.636
22845,"Classical",-16.481
22846,"Classical",-38.974
22847,"Classical",-21.405
22848,"Classical",-9.688
22849,"Classical",-27.707
22850,"Classical",-23.481
22851,"Classical",-5.509
22852,"Classical",-21.43
22853,"Classical",-25.676
22854,"Classical",-17.324
22855,"Classical",-17.734
22856,"Classical",-32.572
22857,"Classical",-22.126
22858,"Classical",-28.138
22859,"Classical",-7.686
22860,"Classical",-34.741
22861,"Classical",-31.14
22862,"Classical",-21.13
22863,"Classical",-22.536
22864,"Classical",-24.508
22865,"Classical",-16.597
22866,"Classical",-31.823
22867,"Classical",-26.886
22868,"Classical",-23.673
22869,"Classical",-34.135
22870,"Classical",-23.267
22871,"Classical",-36.306
22872,"Classical",-24.321
22873,"Classical",-19.728
22874,"Classical",-14.29
22875,"Classical",-28.184
22876,"Classical",-31.963
22877,"Classical",-7.305
22878,"Classical",-5.03
22879,"Classical",-12.527
22880,"Classical",-23.689
22881,"Classical",-21.027
22882,"Classical",-23.698
22883,"Classical",-6.333
22884,"Classical",-6.508
22885,"Classical",-11.926
22886,"Classical",-30.321
22887,"Classical",-17.45
22888,"Classical",-10.029
22889,"Classical",-18.73
22890,"Classical",-8.72
22891,"Classical",-18.126
22892,"Classical",-4.858
22893,"Classical",-20.973
22894,"Classical",-15.316
22895,"Classical",-18.926
22896,"Classical",-20.253
22897,"Classical",-13.112
22898,"Classical",-19.954
22899,"Classical",-24.478
22900,"Classical",-18.263
22901,"Classical",-19.132
22902,"Classical",-22.984
22903,"Classical",-28.451
22904,"Classical",-14.572
22905,"Classical",-6.432
22906,"Classical",-24.812
22907,"Classical",-20.566
22908,"Classical",-25.044
22909,"Classical",-20.981
22910,"Classical",-25.394
22911,"Classical",-12.7
22912,"Classical",-19.913
22913,"Classical",-19.788
22914,"Classical",-22.203
22915,"Classical",-32.347
22916,"Classical",-3.776
22917,"Classical",-27.983
22918,"Classical",-13.664
22919,"Classical",-4.497
22920,"Classical",-10.912
22921,"Classical",-31.158
22922,"Classical",-19.164
22923,"Classical",-21.058
22924,"Classical",-16.756
22925,"Classical",-5.794
22926,"Classical",-15.129
22927,"Classical",-16.572
22928,"Classical",-20.984
22929,"Classical",-35.153
22930,"Classical",-16.268
22931,"Classical",-36.877
22932,"Classical",-24.137
22933,"Classical",-38.358
22934,"Classical",-17.678
22935,"Classical",-7.735
22936,"Classical",-23.923
22937,"Classical",-35.31
22938,"Classical",-27.355
22939,"Classical",-26.375
22940,"Classical",-22.258
22941,"Classical",-16.3
22942,"Classical",-26.242
22943,"Classical",-22.556
22944,"Classical",-8.98
22945,"Classical",-16.943
22946,"Classical",-17.994
22947,"Classical",-20.439
22948,"Classical",-24.675
22949,"Classical",-17.61
22950,"Classical",-10.609
22951,"Classical",-19.712
22952,"Classical",-25.906
22953,"Classical",-24.096
22954,"Classical",-21.726
22955,"Classical",-18.619
22956,"Classical",-17.585
22957,"Classical",-20.775
22958,"Classical",-16.953
22959,"Classical",-2.884
22960,"Classical",-19.543
22961,"Classical",-26.899
22962,"Classical",-25.088
22963,"Classical",-19.58
22964,"Classical",-38.759
22965,"Classical",-26.211
22966,"Classical",-18.33
22967,"Classical",-30.317
22968,"Classical",-30.047
22969,"Classical",-20.821
22970,"Classical",-22.307
22971,"Classical",-20.606
22972,"Classical",-6.253
22973,"Classical",-4.422
22974,"Classical",-19.466
22975,"Classical",-24.287
22976,"Classical",-23.757
22977,"Classical",-15.126
22978,"Classical",-25.441
22979,"Classical",-23.1
22980,"Classical",-8.643
22981,"Classical",-26.961
22982,"Classical",-19.822
22983,"Classical",-25.516
22984,"Classical",-17.449
22985,"Classical",-19.999
22986,"Classical",-32.431
22987,"Classical",-19.178
22988,"Classical",-20.39
22989,"Classical",-22.866
22990,"Classical",-18.949
22991,"Classical",-36.105
22992,"Classical",-4.629
22993,"Classical",-15.782
22994,"Classical",-21.913
22995,"Classical",-20.717
22996,"Classical",-26.423
22997,"Classical",-39.944
22998,"Classical",-23.713
22999,"Classical",-8.635
23000,"Classical",-22.59
23001,"Classical",-19.679
23002,"Classical",-5.221
23003,"Classical",-17.78
23004,"Classical",-25.937
23005,"Classical",-9.769
23006,"Classical",-29.401
23007,"Classical",-7.174
23008,"Classical",-24.108
23009,"Classical",-20.738
23010,"Classical",-4.943
23011,"Classical",-13.182
23012,"Classical",-32.417
23013,"Classical",-25.668
23014,"Classical",-16.982
23015,"Classical",-10.126
23016,"Classical",-9.377
23017,"Classical",-5.542
23018,"Classical",-4.357
23019,"Classical",-23.199
23020,"Classical",-4.848
23021,"Classical",-36.452
23022,"Classical",-17.888
23023,"Classical",-17.752
23024,"Classical",-7.258
23025,"Classical",-6.606
23026,"Classical",-26.046
23027,"Classical",-28.7
23028,"Classical",-26.665
23029,"Classical",-25.874
23030,"Classical",-26.436
23031,"Classical",-23.3
23032,"Classical",-9.256
23033,"Classical",-20.41
23034,"Classical",-7.412
23035,"Classical",-30.752
23036,"Classical",-38.339
23037,"Classical",-26.93
23038,"Classical",-20.428
23039,"Classical",-23.728
23040,"Classical",-25.112
23041,"Classical",-19.885
23042,"Classical",-21.864
23043,"Classical",-21.924
23044,"Classical",-20.541
23045,"Classical",-26.941
23046,"Classical",-18.714
23047,"Classical",-20.403
23048,"Classical",-23.184
23049,"Classical",-19.562
23050,"Classical",-34.398
23051,"Classical",-30.127
23052,"Classical",-14.091
23053,"Classical",-18.025
23054,"Classical",-40.654
23055,"Classical",-25.086
23056,"Classical",-23.041
23057,"Classical",-15.327
23058,"Classical",-20.434
23059,"Classical",-19.068
23060,"Classical",-18.516
23061,"Classical",-25.729
23062,"Classical",-19.191
23063,"Classical",-27.968
23064,"Classical",-19.698
23065,"Classical",-20.793
23066,"Classical",-21.623
23067,"Classical",-6.629
23068,"Classical",-34.112
23069,"Classical",-3.349
23070,"Classical",-22.912
23071,"Classical",-19.313
23072,"Classical",-6.654
23073,"Classical",-16.068
23074,"Classical",-25.538
23075,"Classical",-5.171
23076,"Classical",-4.385
23077,"Classical",-42.512
23078,"Classical",-25.432
23079,"Classical",-19.861
23080,"Classical",-22.323
23081,"Classical",-4.098
23082,"Classical",-21.584
23083,"Classical",-26.802
23084,"Classical",-9.308
23085,"Classical",-23.79
23086,"Classical",-27.472
23087,"Classical",-15.611
23088,"Classical",-32.719
23089,"Classical",-24.47
23090,"Classical",-13.347
23091,"Classical",-23.002
23092,"Classical",-20.032
23093,"Classical",-23.661
23094,"Classical",-22.162
23095,"Classical",-21.065
23096,"Classical",-39.683
23097,"Classical",-17.968
23098,"Classical",-21.45
23099,"Classical",-16.225
23100,"Classical",-16.312
23101,"Classical",-20.819
23102,"Classical",-17.46
23103,"Classical",-15.301
23104,"Classical",-35.656
23105,"Classical",-23.912
23106,"Classical",-21.777
23107,"Classical",-32.064
23108,"Classical",-18.941
23109,"Classical",-29.197
23110,"Classical",-31.379
23111,"Classical",-35.879
23112,"Classical",-17.041
23113,"Classical",-26.571
23114,"Classical",-16.9
23115,"Classical",-17.336
23116,"Classical",-18.137
23117,"Classical",-4.307
23118,"Classical",-5.444
23119,"Classical",-11.084
23120,"Classical",-40.008
23121,"Classical",-15.489
23122,"Classical",-20.063
23123,"Classical",-29.879
23124,"Classical",-12.357
23125,"Classical",-4.875
23126,"Classical",-17.377
23127,"Classical",-11.845
23128,"Classical",-22.288
23129,"Classical",-16.824
23130,"Classical",-34.962
23131,"Classical",-10.303
23132,"Classical",-8.174
23133,"Classical",-25.983
23134,"Classical",-7.531
23135,"Classical",-3.137
23136,"Classical",-19.612
23137,"Classical",-9.759
23138,"Classical",-11.583
23139,"Classical",-33.563
23140,"Classical",-21.422
23141,"Classical",-32.101
23142,"Classical",-17.413
23143,"Classical",-19.3
23144,"Classical",-5.643
23145,"Classical",-17.221
23146,"Classical",-21.343
23147,"Classical",-22.083
23148,"Classical",-14.222
23149,"Classical",-21.918
23150,"Classical",-36.918
23151,"Classical",-20.178
23152,"Classical",-5.318
23153,"Classical",-7.78
23154,"Classical",-20.357
23155,"Classical",-22.823
23156,"Classical",-20.211
23157,"Classical",-25.479
23158,"Classical",-25.329
23159,"Classical",-21.047
23160,"Classical",-18.457
23161,"Classical",-36.871
23162,"Classical",-3.223
23163,"Classical",-17.244
23164,"Classical",-12.574
23165,"Classical",-11.241
23166,"Classical",-22.433
23167,"Classical",-22.603
23168,"Classical",-22.182
23169,"Classical",-15.135
23170,"Classical",-16.749
23171,"Classical",-18.371
23172,"Classical",-32.078
23173,"Classical",-22.539
23174,"Classical",-21.931
23175,"Classical",-23.209
23176,"Classical",-16.474
23177,"Classical",-23.716
23178,"Classical",-10.002
23179,"Classical",-20.414
23180,"Classical",-20.787
23181,"Classical",-19.353
23182,"Classical",-12.988
23183,"Classical",-3.849
23184,"Classical",-21.53
23185,"Classical",-5.277
23186,"Classical",-18.532
23187,"Classical",-16.739
23188,"Classical",-8.467
23189,"Classical",-16.057
23190,"Classical",-3.997
23191,"Classical",-22.257
23192,"Classical",-31.286
23193,"Classical",-7.055
23194,"Classical",-15.564
23195,"Classical",-32.35
23196,"Classical",-22.288
23197,"Classical",-23.541
23198,"Classical",-33.97
23199,"Classical",-21.305
23200,"Classical",-18.996
23201,"Classical",-24.104
23202,"Classical",-22.298
23203,"Classical",-9.83
23204,"Classical",-25.953
23205,"Classical",-25.74
23206,"Classical",-9.074
23207,"Classical",-27.396
23208,"Classical",-16.978
23209,"Classical",-28.477
23210,"Classical",-22.299
23211,"Classical",-20.591
23212,"Classical",-19.812
23213,"Classical",-26.882
23214,"Classical",-39.28
23215,"Classical",-20.525
23216,"Classical",-39.432
23217,"Classical",-4.625
23218,"Classical",-36.315
23219,"Classical",-5.003
23220,"Classical",-7.244
23221,"Classical",-30.569
23222,"Classical",-18.17
23223,"Classical",-4.075
23224,"Classical",-2.696
23225,"Classical",-21.855
23226,"Classical",-20.724
23227,"Classical",-32.442
23228,"Classical",-30.978
23229,"Classical",-33.696
23230,"Classical",-16.711
23231,"Classical",-15.542
23232,"Classical",-25.161
23233,"Classical",-7.228
23234,"Classical",-13.871
23235,"Classical",-21.131
23236,"Classical",-15.87
23237,"Classical",-21.105
23238,"Classical",-18.277
23239,"Classical",-18.663
23240,"Classical",-7.215
23241,"Classical",-27.054
23242,"Classical",-14.786
23243,"Classical",-6.37
23244,"Classical",-18.748
23245,"Classical",-21.177
23246,"Classical",-26.985
23247,"Classical",-17.504
23248,"Classical",-12.057
23249,"Classical",-20.7
23250,"Classical",-28.84
23251,"Classical",-21.321
23252,"Classical",-24.487
23253,"Classical",-13.94
23254,"Classical",-19.657
23255,"Classical",-17.164
23256,"Classical",-27.801
23257,"Classical",-8.566
23258,"Classical",-15.693
23259,"Classical",-17.637
23260,"Classical",-26.747
23261,"Classical",-16.944
23262,"Classical",-3.166
23263,"Classical",-4.158
23264,"Classical",-20.89
23265,"Classical",-7.509
23266,"Classical",-17.835
23267,"Classical",-10.69
23268,"Classical",-21.826
23269,"Classical",-23.919
23270,"Classical",-20.184
23271,"Classical",-27.896
23272,"Classical",-20.041
23273,"Classical",-25.566
23274,"Classical",-12.973
23275,"Classical",-17.429
23276,"Classical",-24.717
23277,"Classical",-18.77
23278,"Classical",-19.291
23279,"Classical",-41.478
23280,"Classical",-13.65
23281,"Classical",-31.278
23282,"Classical",-18.244
23283,"Classical",-19.858
23284,"Classical",-41.229
23285,"Classical",-27.2
23286,"Classical",-18.8
23287,"Classical",-22.264
23288,"Classical",-15.194
23289,"Classical",-28.294
23290,"Classical",-28.771
23291,"Classical",-17.004
23292,"Classical",-17.619
23293,"Classical",-17.454
23294,"Classical",-21.06
23295,"Classical",-33.799
23296,"Classical",-17.241
23297,"Classical",-34.612
23298,"Classical",-19.793
23299,"Classical",-29.419
23300,"Classical",-20.556
23301,"Classical",-19.837
23302,"Classical",-32.296
23303,"Classical",-30.104
23304,"Classical",-21.236
23305,"Classical",-34.002
23306,"Classical",-18.585
23307,"Classical",-19.173
23308,"Classical",-24.969
23309,"Classical",-25.708
23310,"Classical",-20.587
23311,"Classical",-36.4
23312,"Classical",-23.387
23313,"Classical",-25.837
23314,"Classical",-15.502
23315,"Classical",-18.892
23316,"Classical",-19.395
23317,"Classical",-18.984
23318,"Classical",-18.893
23319,"Classical",-37.783
23320,"Classical",-17.667
23321,"Classical",-23.994
23322,"Classical",-22.943
23323,"Classical",-22.12
23324,"Classical",-21.163
23325,"Classical",-27.469
23326,"Classical",-22.336
23327,"Classical",-23.854
23328,"Classical",-18.849
23329,"Classical",-34.841
23330,"Classical",-28.001
23331,"Classical",-28.251
23332,"Classical",-15.923
23333,"Classical",-19.119
23334,"Classical",-18.358
23335,"Classical",-13.799
23336,"Classical",-19.745
23337,"Classical",-25.487
23338,"Classical",-22.235
23339,"Classical",-36.579
23340,"Classical",-24.633
23341,"Classical",-26.813
23342,"Classical",-18.283
23343,"Classical",-32.053
23344,"Classical",-5.106
23345,"Classical",-28.052
23346,"Classical",-16.618
23347,"Classical",-17.51
23348,"Classical",-30.108
23349,"Classical",-20.076
23350,"Classical",-24.021
23351,"Classical",-3.123
23352,"Classical",-23.807
23353,"Classical",-22.133
23354,"Classical",-5.276
23355,"Classical",-19.427
23356,"Classical",-29.237
23357,"Classical",-19.679
23358,"Classical",-18.236
23359,"Classical",-18.374
23360,"Classical",-34.753
23361,"Classical",-21.351
23362,"Classical",-17.745
23363,"Classical",-29.322
23364,"Classical",-23.989
23365,"Classical",-19.286
23366,"Classical",-25.555
23367,"Classical",-15.629
23368,"Classical",-21.881
23369,"Classical",-18.127
23370,"Classical",-12.601
23371,"Classical",-13.072
23372,"Classical",-15.304
23373,"Classical",-28.243
23374,"Classical",-15.968
23375,"Classical",-35.88
23376,"Classical",-18.535
23377,"Classical",-22.6
23378,"Classical",-26.252
23379,"Classical",-19.137
23380,"Classical",-28.415
23381,"Classical",-3.984
23382,"Classical",-22.234
23383,"Classical",-16.437
23384,"Classical",-28.565
23385,"Classical",-20.971
23386,"Classical",-7.532
23387,"Classical",-25.966
23388,"Classical",-12.56
23389,"Classical",-6.334
23390,"Classical",-22.553
23391,"Classical",-25.125
23392,"Classical",-6.2
23393,"Classical",-6.275
23394,"Classical",-22.207
23395,"Classical",-20.652
23396,"Classical",-8.344
23397,"Classical",-9.04
23398,"Classical",-21.863
23399,"Classical",-5.353
23400,"Classical",-8.136
23401,"Classical",-6.231
23402,"Classical",-40.728
23403,"Classical",-17.355
23404,"Classical",-22.102
23405,"Classical",-14.68
23406,"Classical",-28.423
23407,"Classical",-33.091
23408,"Classical",-4.567
23409,"Classical",-42.118
23410,"Classical",-5.723
23411,"Classical",-19.577
23412,"Classical",-28.497
23413,"Classical",-16.969
23414,"Classical",-13.916
23415,"Classical",-21.996
23416,"Classical",-5.457
23417,"Classical",-17.313
23418,"Classical",-18.974
23419,"Classical",-18.132
23420,"Classical",-22.209
23421,"Classical",-35.028
23422,"Classical",-26.068
23423,"Classical",-20.329
23424,"Classical",-18.022
23425,"Classical",-8.677
23426,"Classical",-21.018
23427,"Classical",-25.637
23428,"Classical",-16.572
23429,"Classical",-36.638
23430,"Classical",-14.646
23431,"Classical",-29.211
23432,"Classical",-42.012
23433,"Classical",-23.829
23434,"Classical",-23.082
23435,"Classical",-20.432
23436,"Classical",-33.689
23437,"Classical",-23.419
23438,"Classical",-26.64
23439,"Classical",-2.652
23440,"Classical",-6.238
23441,"Classical",-35.914
23442,"Classical",-24.481
23443,"Classical",-37.374
23444,"Classical",-32.153
23445,"Classical",-28.865
23446,"Classical",-35.355
23447,"Classical",-28.664
23448,"Classical",-32.618
23449,"Classical",-34.774
23450,"Classical",-28.203
23451,"Classical",-24.226
23452,"Classical",-35.021
23453,"Classical",-26.747
23454,"Classical",-18.159
23455,"Classical",-23.793
23456,"Classical",-19.78
23457,"Classical",-26.473
23458,"Classical",-29.005
23459,"Classical",-24.147
23460,"Classical",-25.351
23461,"Classical",-23.031
23462,"Classical",-33.334
23463,"Classical",-8.464
23464,"Classical",-16.961
23465,"Classical",-21.009
23466,"Classical",-25.822
23467,"Classical",-24.567
23468,"Classical",-18.615
23469,"Classical",-17.324
23470,"Classical",-15.512
23471,"Classical",-20.409
23472,"Classical",-23.085
23473,"Classical",-19.403
23474,"Classical",-19.659
23475,"Classical",-23.988
23476,"Classical",-24.476
23477,"Classical",-19.934
23478,"Classical",-20.997
23479,"Classical",-18.053
23480,"Classical",-17.827
23481,"Classical",-23.028
23482,"Classical",-18.898
23483,"Classical",-14.996
23484,"Classical",-10.39
23485,"Classical",-23.001
23486,"Classical",-22.592
23487,"Classical",-25.611
23488,"Classical",-17.061
23489,"Classical",-16.185
23490,"Classical",-14.037
23491,"Classical",-16.032
23492,"Classical",-16.566
23493,"Classical",-24.888
23494,"Classical",-19.147
23495,"Classical",-29.384
23496,"Classical",-25.028
23497,"Classical",-36.907
23498,"Classical",-21.183
23499,"Classical",-29.209
23500,"Classical",-28.248
23501,"Classical",-4.225
23502,"Classical",-17.754
23503,"Classical",-24.306
23504,"Classical",-19.22
23505,"Classical",-8.195
23506,"Classical",-18.82
23507,"Classical",-18.472
23508,"Classical",-18.042
23509,"Classical",-5.779
23510,"Classical",-6.982
23511,"Classical",-21.253
23512,"Classical",-18.672
23513,"Classical",-22.742
23514,"Classical",-4.155
23515,"Classical",-5.622
23516,"Classical",-12.99
23517,"Classical",-18.634
23518,"Classical",-28.689
23519,"Classical",-30.111
23520,"Classical",-7.283
23521,"Classical",-4.875
23522,"Classical",-40.694
23523,"Classical",-20.964
23524,"Classical",-22.066
23525,"Classical",-25.144
23526,"Classical",-30.864
23527,"Classical",-18.591
23528,"Classical",-24.718
23529,"Classical",-17.227
23530,"Classical",-15.902
23531,"Classical",-13.898
23532,"Classical",-8.981
23533,"Classical",-22.114
23534,"Classical",-19.69
23535,"Classical",-30.615
23536,"Classical",-17.307
23537,"Classical",-13.01
23538,"Classical",-17.959
23539,"Classical",-16.039
23540,"Classical",-6.264
23541,"Classical",-19.553
23542,"Classical",-18.114
23543,"Classical",-17.332
23544,"Classical",-28.071
23545,"Classical",-19.9
23546,"Classical",-13.424
23547,"Classical",-10.229
23548,"Classical",-44.406
23549,"Classical",-14.63
23550,"Classical",-5.35
23551,"Classical",-19.294
23552,"Classical",-36.472
23553,"Classical",-7.842
23554,"Classical",-6.682
